PROD_ID,AVG_RATING
4d1044793db5180d06c1d1bf3dd4af41014659de,4.59
bd3a05f2d861cd000896ec2372b522d89f9cd9c0,3.36
32749e13e8a14d78296eb373da110666dcdf3adb,2.99
d094ee004f1619c800e23f495897e544fbfa5d5e,3.93
91c59df073c8abd416047acbac4f38dd4834d955,4.00
c92e46c14082049a0c25847f5436b0f4411450ce,4.07
7dfab8a77241a87b988eab3fddcfffe6f53e0f33,4.13
298e05952dba87989da2ae7fc0533449f0f01ba9,3.45
3428f063ce626447ad9d7be6f58ce735e823718e,3.82
77453ec50ebdea7f6217b5956feafeaa1492a012,0.00
37f7ddfd885cbce024fddf38c6b0765983d25884,3.57
8434228e1e8c07d3125c2fbc967be677a008f54d,3.63
28c60398a7d2fc8561d63dd3e134f1a279c6c428,4.80
3ca17732eca1d28c7fdf5937c254b6cacfa0b7a3,3.17
88c81245b375a02789ad22ef512e47704d16f43a,2.83
7bb723132716549cc9c1ca56cb2fa8702c889b68,3.41
a9fe021ff352ab9d9d0073f3b9a53b9c12946553,3.98
6197104b3c588b58e4a9c62be00820efbc30563f,2.00
26bbecca3d675a5e951ec9d882f5a982f5d83601,3.88
8ce4e9833174aaa915e5fb196075a76db9a7c832,4.57
9003060c4d360ff3da6c1ef9be8fab7888e4c296,3.75
0b223d37cefad52e1b94e526e69d86647bb9fc29,3.95
ffec2e42a989a5154c7d6e4416623c653c6f3f22,4.39
a74d0a4bb0ad0d7b7ff6fa6d7a40c7475e6d296f,4.03
a45836795542d0a12080eb047034cff41a52e179,3.70
8a4b77efdaaa9762e75afeac4768148e3e0e469f,3.68
e46805c407ca01ddd32d385b2fef321f42f52a10,0.00
421e7b4e9acbb79a19364a94ad5d4fd716ea4a9f,3.37
6d9c0b0c2313fd2fe71b632204d589fe14dc6011,3.69
8e4efe27acaf8a94c97435aa335908fa811e59ad,3.69
a33bea9a6559f1795960b25150ce6b82e989508b,0.00
2c644743204a815503c2c87fa0a82d33966ebca0,4.00
ed98d68fba6f0321e78505006b6ff20dcd806bb0,3.78
956256ce51304e80ae9f97b6165d774b73a9c41c,3.77
9d183d789f875488fbbdd210e571bf760004bdbe,4.00
d588d8ffac8da9efd5a5086ad64f0a52c17ebbb9,3.78
e13dbde9c4fc3dfce8a72b3ea7c4bd9e416414cf,3.92
9beee45c71112e42ac266d197806028ab2021458,3.44
3a4fdff9ae7dea2ab817deb901f73264da9e6311,3.80
3aec9754ed4e87c159da064e88fa9cb1dea986d7,0.00
2a9715fefa0aaec103d076cecfbc219479e6b2f1,3.45
cfc7dfb6359409688a9a5e2e76213511262dbdd6,2.00
7f34033e40f4cf4b0e61d447bd58ce5d5119318c,4.50
08dbe960a6ecebc05e8de96cef62d85eaa531d68,3.35
57c3651ab29a61caca9bf8f582f79433c5876bf6,0.00
92ba65a0725bd8845e09e4e9368b1b50567740e6,3.25
c6400eaec160a4a41543edfea959e655d8e35d9f,4.28
390149aef40d316c725bd2037d75758788619427,4.19
1dc3e99b13b6f13478b7dde937dfeff4cb8ad3d5,3.91
a62cf9c2bcc775c6542eed18384da8708550d438,4.16
ed0fe3ccd9ce2eaea3efe41922d6d0160eef7426,4.00
2cfd62385486c3b6c28198971877f5b3180919d3,3.86
c1540986c5c7c07e914e71cb5dd0343d5416bae8,3.00
9c695b396d21805fbf017064876f26ca652cb3d0,4.50
b99627dd2b19fc6abc5825b3d0878c5a0071d78e,3.43
b5aa9a61c6159c034aa8d3b9c33cfd181588a27e,4.18
0bdd5ef5e7978f999d4be5c44a979c39625e08c3,2.80
e31f88004fc2859006bd6874635366b1a2d01d9c,3.82
df0eb3dd30b968bc27d3ccc52a3343d17c7f0f19,0.00
ac202d6f4a1ae5220bf4b1069c59190ecb828aa2,3.72
ef054281f6f6a8e810b5a3d2c8f9e4c1f7ce1a6d,3.55
816232cefeb972421c2fcec1e208277cb9543df2,3.67
148dc07eaccda5ea81b22eeb909dab2f70db9691,4.00
54fea99c2d86c0ece5926a79f7fc0068f92013ef,4.14
5362a9624a155536ee203b8e1b6ad82579aa3812,3.30
f398d22934026e6da56be1bcd84d47541b9cfa97,3.58
4eab9ef049fae2d17acfe00b580f976058becb7a,0.00
53da0a7f2d0be73a55dd972a0f1c798b35233f12,4.35
8683c777fa87579173077e609edb50c135eca1ea,4.46
bec9b696de8d1a9dd20f97533043230a9f1e0ea5,2.87
dd2deed032e54b35dd03009ad2ddccd7ff75a2d6,0.00
4cb1b466eac694762322f59e08b6a37ae7585b85,3.84
057c597450089460763e32cd76ac00b0a373018e,3.65
3a1e593f01c2f480f3e5a2ee4e94e44c11dce6a3,0.00
45660555808e5da3b023f0bb0f320f6cfe28e2b3,0.00
8e1b6a5bed67db1f27cd4140c6e9b379f7525547,3.81
dd397df514e963361c5c223a5ef2f8b0b29141bf,3.92
bdfb80062310fc31ff27f0915fccc838549461db,3.94
055e68def8863a3a99e8fa4bbde8eebce620f979,4.27
84668b1cb76d7477fc925a5762a8841bd12e8158,3.91
406bc931ee88b86f1ca9066339ff965446b1b2e9,4.00
7f2d4f0a363879b1fc81a5f067ac95bf471538da,0.00
e3290482ed895da7d1af248c9d94037cd966fb74,4.67
bcc931edffbee481cf8e3dfeada7c16b934e7452,0.00
0c9d4aec652b20612d89cf6f1fd7842ca12e294b,4.01
16d45aeef937285fb4dbc4783d1f2bb08baf01cb,3.63
81904800f7774fc74ba118514d069a7bc7f54798,3.43
7325a6d03b636caad6ddb537bbfbb826bc5f73b6,3.87
d650d851728588ee7b8dc86b10a69727f740162d,4.29
499c7e9eea7956a959ab7aa7d89ed16cd1d2834b,3.13
ad8108b42c3aac14f46ed5e1153b3c1b86990ccb,4.13
1f3082a0f0fb1b6d6dce7c7c3d4a45818b76b678,0.00
7cd5e6a4ab14cb51ed81407c38ef6c3f46cfdfbd,2.98
eb4b1bc304be4c61935d8db83f3c7fc6dd9de4de,3.44
40c236d33087fe343b990180ebddfdb47f7a5147,2.89
65726bf42dc11cbf7d6fe0699d7ed06ace3f485b,3.90
0b1a5ca59c32aa2906ddfddbef6745ea896f1ca3,0.00
736b1ccffbd6bb06a82ad646ae924dfd6eb1eff0,4.07
d41b44b6806d4d085762895af8d7c489015d1e77,3.46
de3b39b53155273af2b822b51a983acccae388c1,0.00
1f1b9684aa0ebdb69ea32b78e63b0c76134a6666,3.80
f56dec2cfe3fb6bf657eaabae449e5d5cf835038,4.16
cab4c0bb35e34baa378de06810816da58558418f,4.33
d2de47e87f0a6d852e6f80621620827b03b1ddb9,4.45
b944009a6635ae7b9dd8e53cfb1266b38eef2052,4.16
adea0703ea754a1ad5ca1259a23a3e5e64cdfa8c,4.00
402b66ac46b830e6704fb5ba9e37afbd3b8716a3,1.00
d33bea83c2ad9fcc9d4d3ea73af23f46e9746f15,4.42
54157aba09ef3d2a63a8258f48c9706798a04458,4.34
dd8739cd550a78a5651d54a5f172e5579ceec703,3.95
2511560b71ff7a7dc7b990b7af7129d416851097,2.60
230cd227e545a18f7d910a89ca1090c26b7a640c,3.76
c401ab98555061898317d06d34741879128ee3ba,3.22
cc1a5a4c85cff8aead6d9d8e9ac997811d91c073,3.71
c8d5f138847edb537e47e0a3b3f6be0003ec1325,0.00
fea65a0ab3012acc624b29cd13af40ca70d058c9,4.89
46b4082b0874907c6fce3a32f00119041dd8d092,3.68
061bfde035341d0e6ff3052b04ef0c206cc51af5,4.65
dc6d5914c0ed9dae2e717f9144faa166e1c82072,0.00
a52ae3afb6469b58229411a9850b90941f51945d,4.44
0f5af8db4d2fd4a9ae242355d40ece6ebd8fdd9c,5.00
4988d5d5a1d8aeae0b782b5a4dce2aaa77489c62,3.78
c997ea54f5c7247c4965e1737f206260bf014e83,0.00
f9185e4bc53fdf835d7df80468077e47ed71f6e7,3.51
e7794374ca9b6cd938981fe985f3ede0a1170888,3.21
17bd4824ce0f35dac8d917a3758fcfa5b9cd484e,5.00
3b180b7f438cae13a83039c2bfa13cc9bd984659,2.50
22271fdc207b9df0a9d9f32179106a2bdff64fe2,3.83
18fb9b359e4a17f0004d601f24518eabef8d9983,4.00
7451e5570493b0865e093bd39ae93f814f7ca75a,3.99
b3a6e967424f5b069674fe3cd9b45ed74b2ba5c1,4.08
a1875a6fbe69ddd8e71e9d427978b91574e94377,4.28
00c024764508022cc12349f3061f27974c99c8b0,3.89
bbb515566183a7655ea721fc3dac167a2ac8c4c9,4.27
5f0a4cd330d6f265e1b072f134668feea40215b9,3.91
04aa034fbaeb8bb23a863732bceda77faf1c0543,4.06
c5f2735cf50513c365823591a323ab25e09677cd,3.49
2eb52f802c6bd0e3bb14cf7a7e7fc7928b880f3e,3.64
4f456a81ab535350aec7aa375fdd6232167f4761,3.83
47e5e15414e2dabe9751d43c57c1b2fd72ee8a10,4.00
a48ae5888b5ec76e5a88b69a6bcb068740d3d87c,0.00
40fbcfb772af47ee6ca7df6c90a9c67712f79bc7,0.00
3fe925931f9280c40a6d0dd9cf7d6c7ff905b038,3.41
5c067b9e13778d5ac41ee0094cbca1fa50a53a3b,0.00
2915c21b243019e93952a46c6e8beb7982f30eca,4.07
1e3cfcd0ae58f5b032ea8a949c45536846b9841a,2.33
f165e389792ff7e08b138f81b3c19caf852bbfb2,3.37
eba6cfdea43813b979045efac7a4a22c4ca05ce3,4.00
ffe44c78445eb59612f1f341dbb13cbfea6cb414,3.02
62cc2ad3869b5b8dd9e1653c808871931bc8cf09,3.67
d25c8f072a1aa63b87cc6bc05709247f145d88ef,4.18
c2606d9cad84dfaa3bfdc3f82dc496b15303ff22,5.00
0f21744300579ba9702255bdbb156d0f89c49bcf,3.94
881f13a3977c5150ef3376d36631397b04da916e,3.20
658562e8b71dd4a47af8847d0089255e3ea142ba,4.00
004926d8c0fa2ab767e53eef05c7dcb4b18a3b4d,2.74
414aa858e41f86e6ac44d5e27ea2a4ddc3345827,2.76
4aeab3bc9d98d57060302e96c235f7b293691480,3.76
e5698c2adb1effcb1ae1eb449461d7500b254dca,3.67
2460dc472197360f82e3f34141c910cb890fb6ef,0.00
923a3486842541885d0fb863dc852c9677346ad7,4.47
1f32e6795b910cbf649d77e953eac1caa7b189d6,3.61
1fbbe656f23671b30a482a23b4b31b7b56c8cb88,4.56
23b11aa949a031df47ee21a2c4d0583f0cb2c25f,3.74
1fe292b46824f21f3169c3ca93f789a68056a925,3.78
a9f9474feb81535b30300cbe603e95106987a8c3,3.44
577f4117ea368f453c2ab4cd9ed9e6cae9cb1a0b,3.00
166d7a8ac8232b50eeb5bfc2a9537ee68397b40c,3.92
610c7354bb0d9caf76686c82836b9d5a4c00d466,4.00
ec0deb10fa87d488e73ecc53b55fe00b9dd0989d,4.00
2180e7e977bcf1e2b49e9c88bc533b934d451f2c,4.33
cbed802ba0fea623f5fd2bd46ffe89671f79b9a0,3.98
da1f80b13f67e6b5d8115b35eda6327c40aeda14,3.51
18dcf3e44d9f8b5c53c6087f0180ebba6d51e498,3.57
87c9bdb631dc4bfb4abe4f7f28fc6fd8085de4c8,3.28
607f5d13af5c09c64a8eceb488df70f9179d36f5,4.08
b39974e25a91c4a00ffe1daedab09a56c674a4eb,3.90
6449647de4ecd4172086bc7a5d1f825eeb3046a9,5.00
74303541b536819acf34bd4058fe278bdde1a642,4.21
fea1e0f15d7c48f0dc0aaf824577f4328b2044b5,0.00
2c2efd884fb15c4706ff6014bd40399ff073a292,4.45
3207ba63156640e3fed39ea63e559922c82f9ff1,3.61
0af4a6962ba28ee5233078e33b96f2a6c44ca782,3.39
e15825eeeb6a1d1cacbf70eb2a4ba7581a10e4b7,3.51
10b7fa5207a786a3d0fecbd6d0ca59306633e220,3.50
42ec556e5db95fa4617cc03cdcf67e2ba985adb1,4.05
c8022181a88fcbc9380e35b99b553424d2bf78af,3.98
694511d76d5ab64e092711ba15e0db980b4a9e25,4.08
a51c95f4b46e67cb722c1dcabccd17e557a990f7,3.81
202743f8541b4f0926a75792a6b312700b3cde0c,3.68
55a1c869a82e6c3d1b5a60db7e7d676f64fa3db5,0.00
0ed64ca9e2b5cc776656e0a63b126007f5b5ae79,4.25
15f5f1cf6a701fda3e467d1e4595d3120af50850,4.20
d841cdee479f4328ccd01610fe0f1b13d3307f14,3.01
919f8d66bfaa443bc852559dc081dcb95d39a0a4,4.26
90806c12b8dcf2b30d5289288fdd0fe882e8c5c6,0.00
6c294710caf584d8c0ad95d6f539b5e0f224a6f9,3.10
5bac35dd3a69c26e9dcbe9f1e10dc872868bdc54,4.51
1094fceccc52aebc31b19420c5c17d9d77eeccac,3.72
6e0f7d040830181caba91fc20b03ce5e436c1922,3.75
ccb7275612f781e4822d632cef615b99f0d4b9b5,3.64
c638e8310450f40f32cca14898bf3c517b8bf53b,4.00
768a18aecf607fbc306f081c55bacce2ff8a8a25,2.57
c30deac952c74fa7d6e7cd3b587c58c00957670a,4.13
7ded84569d3be59c766c5aaf94e05641d29e0f9e,0.00
da00d0e3f82d9a5ef5a180d1fd7c7396115b0213,4.79
c0ccccdd4cf5700dfe7625bc7d14cf87df89b225,3.32
844be1696eed29805157e1ac4b9af460f2113966,0.00
be34e7b87a9418dc1a6c665c85e7a83d8e06f9d2,0.00
e2a6a0e42d6dbb84fc7ffd655f1314899234630c,3.50
fa3acd8f11804d6e3763ca74881e865c6a34fa01,0.00
a72bd8a8d9b2b78e7d312e09da31fdea1b7205cb,3.86
c05e90d2f7e7d9bc6e6a514b2e315d4d088c3d41,2.88
efecd5fbb131f6c4f83b6cfc8339a5aed828bbbd,4.44
1cd4ff9bf8babb9cdddedd439878a3533936977e,3.47
cb9da079f1efd2e06d703465f7b5eb4551d7073b,3.83
2bf43893576931c2d4f5a830e5d1d46b74cc25a1,4.75
6c562551d830899d5a9b9beaa95b5dd9a216f6b4,3.45
097140010d324b0449adb7b8ac382d87fbaf73ef,4.22
6868dc0445bc0135f6c5b38b7cc5b07b96a41eb1,4.00
efef78b179df66ac4bcc2291d3b2fcbf151950ee,2.33
0bba703d423fecfd9b48f791c26613bb6db1d9a1,3.81
4d480a9a660f2bba9c755ff9e1b568c90f44bcdf,4.54
c37e428888079c334fb628d3d73f5693a600643e,3.08
16aaf7d73ab16367cb0656b9c80cb0b4867c7b5a,3.80
eadf2a316f596f072697960d69b9e651c9306ac9,4.32
3d0fc0b6a12f6d85c7321146d3f2b702b630d91c,3.85
1c8d9a971c0026a6f8b476d301cf8deebb17c7b3,4.00
96b04c22aff3abc7d1b4c40eff6070bb9c4917d3,4.21
488e12cb633d5cc45eff571c3a8b8a3df116568a,3.83
0f884bc98edda9d867709495c3bf274b3b9ebc84,2.67
594921560dc300a61d54505218253f8a7afac133,5.00
46cd8889694ba1f1ecf9d0e8a66f360b9406442c,0.00
cc360d9c8088eca2923293db605a8e5aad91097c,4.00
ff022b05fde1e59438c5c75ef83c259ed63f0061,3.50
a526b547b3920df161f22ab0ac358e2171a85d5d,3.33
4788c91a5f3d91271f35a9a211807f362faddaff,2.00
6bf18f62ddf0d3e86852dd5a4561fd35b31c2077,3.63
7321e28e3bfaa198e74a91f044869f7f87d71891,3.73
cabd6dc20e02f91fba6e185111f394ba574a2d4e,3.18
aa6bed0603e4e236822ce40b9b60cb4d0d3527ee,3.12
b888e416037cf46ae0b0823cab599805b265c6e2,3.96
6f8af140d63fc3fc345bd20d13ff0178b4dc6ac7,0.00
4bf2eda16949819135b236695beffb85119dff3b,3.16
0f789299ad39e223fc57ea3ffa12d86f864ca15f,3.00
88be4e88749853a448fa3de8cc58322b55fe4f08,3.16
60e51d64fb6755420fccc4fe3e8a800c3998a682,4.23
6a10ef396f3d25acdd8455e88ea4e4c4868960a9,4.11
9cd07b8e44a3e144d16e320fed7b4266147beed9,0.00
9d09c3298fefd8601cf91df3d5b2f0db71f51144,3.89
746340426f198a1d03e8c0bbc06f6e22c0d6d868,3.70
7f70d2bb2211172d0a58efe20faf0136b8385c59,4.73
86c501c06cfda79bac798a634c498e5aeace8d2e,0.00
f740ae3a8530ff6ef5e923156387915be2e7cf6f,3.35
8273ac8f0d13b6b53b7b64acc99d561aa31617e1,3.80
2a0bbdfdfd15474471900c1eeeb09c22d762b9f7,4.20
a2152cf6d7b9b5dc062459ec0341fc5dc163c06d,2.25
4e835a89a612e6d5809d2c3c93978400f140cc9f,4.10
fb3c79463c9f9da2ba0077cf650844d093cea111,3.60
ae5eb9581817125c91eb624d20fc4eb7348f160a,3.69
9023deac64b1cb7dc65af8a7e6866c85043dd160,3.76
4d02bd5a7e37df3a63a09e9265faa910b0e45920,4.40
07dad6271f7963f50e6baafd91c3081e3848a562,2.86
6541335f90299271cf22b2f0a124795cea4a50bf,4.00
3581380e2eb3c0f0a1f8905d47324575a64a19fa,4.00
3555614efd1fcf45b5736d0ba1d2fa5d86fad7ca,3.20
d18722d87b511d338d2a49e4bcc5a4085ced27ec,2.50
1e42602d3a9989d2f286fe871b005a2c2ea2470d,3.89
80ff5d26f827b58235808118c0de8a9e070f0c46,4.00
bee56ce59adbd301281f534c9e98955fe4be971b,3.30
8825f5c07cfca2d621b9b6d5f60f44a3735cc9a3,3.79
7d56ac4b4ec25afb135a310ceaa24a8f4728aa4e,3.86
682761197b278908221789d7a684d36fcfb46c4d,3.97
7002274527183b88a7f060a8e7d3f6a0356184c1,3.51
c781d3fcb38432413a7aceb9a4e7086c13cf4a52,3.38
68aae6c75cf6a6e21b633daafe141d61a365941e,3.87
b3b683bff61703824a22725341463cb023687a91,4.64
438f8c48c8b27e4b21c4bae64b3eaf746938556a,3.95
7bcd687cd10ac2c5edd7ac048d194ae68da21145,4.00
8e0e1edb0e0e7618d33158ae07be60e71ea5e48b,4.69
6da94cb53b674016d2fcbcfc5f97347b63beff96,3.25
7d923e5cbeb0a1ebb8b3ebb4bf76d347d3e76f69,2.67
cc284151a54ff1bd8183f52a001f91e56dfc0b68,0.00
50032706f4d647b1556a586204a449368f867f4d,3.04
eaf1fc5785b83735e09471ccfa793518f1bb2168,3.99
7068ba643106917094dbdf4467111dd30949f83c,3.48
cc095cadb103cb1febe6384fc4d020bfd57d4e5b,4.07
8a7fa338c58c633e5f5e89e47fd41147d094b57e,4.34
caeb841bb22e6a423d9777e948598361d103a1da,3.79
bff8cc19b9a4294d6bc407e1993490368c566439,3.07
676b3ed45098e00f0afe69fdaa8094d86b740e2d,3.75
fff4fb1c433a8aea2a39b30e9f49b1b4a155fdf9,3.78
2b39d6fe2ee886ff2d88b925bc18c3cd627464ef,3.67
4cbca8c3856fa82af624a8624b674cbd51cf6423,3.93
ef290f330ed4db44d4280c341025940bfa60346d,3.00
a411afe372ca8902506d16d171bc439f5f1079d7,3.33
73953cde18509030bcb2e0f945f646e303fff4f0,4.01
9c14f8db894931dd8bb6432c3b5890124e2a5aa5,0.00
4aae84f94d1f6127f55e27de1b8591503c6a3569,3.47
cd411214387b80af1d1a75d890c79fb96a95966f,0.00
7b2fc64ea62109df47084511d8f41690114d3742,3.40
8260e2ea848f0e9c632949e8ec7353bf16dae5d2,3.31
1bb02ae5b00e3e35f678321af2bf613dfa350f78,4.00
0e4c442469ff23890a2e6076f21b8f215c1f7a01,4.53
e5c2c5a3b2c5cf60d52d73e4787b6be6214abb81,0.00
aa7e2fae074568e2add4262b60a4c03b482bc76d,3.81
b501af321884fc8481f8ca72b6a16c615d213d74,3.39
ace5ba0eb89d04b010affba01710dae1c187ac88,1.00
6243e474fa989c9ac5e0af776e9c7674bbe0fb90,4.04
6ce8ba06d883c248f36aa895ca7ee7c17debdae4,0.00
e954f3faef3c8a0d9a34fecf96b9754a16d921a5,0.00
67d02113148bec553fd2c6ec8f30a44dd47ca137,3.59
6d2cc4f1c99e92add4632b7ee700402fec0150ef,2.93
fdb25dfecf9c7f38ea95bf9cb501d9f9de23cb65,3.31
c84f7a35be0db83988c9e4cb0b1386570168ae11,3.72
8501e333a14160503e38ed9fe73a6c0b379ee702,3.93
bf8abf5d7a12063cc2a328f65fea783ecf50a190,3.57
324946466b65d040b07d7ec9301080b491f90861,3.76
7a64e1e0242dac177727098bf1e9998f03a4ce31,3.76
68e4f7788bbffe718ec889269315bb97ddfaa914,3.15
c3a655d6dee0053b65e60b38c6280327a6866e4e,3.53
5b123586c3a29d59604c48e16e5f28d5e40d5f82,3.40
33000ec500b40bc75cc3d1acef2dcc0efd3de100,4.57
010d84ac5707f9431799dd518017a6646be633f3,3.50
410494f2cf468cb98b4655657880ea42f72183c0,3.39
0cf3c3ccbaf0be9c1703ef054527e4b3f454dd41,4.27
b60b56e15ed8517b524e03a95b2bd60df5a12111,2.85
f8d257010a6335631142b5092dbe513a2a61d6f2,4.21
fa38a3ff698309f046e46807e61f1f8d7f2d99f7,3.69
3fbf3c870a96aebe1e63b22deb35a5d0ddb71e78,4.27
96d0338f2178b0f9f9a2bf5fd0faa720fb8d80fd,4.00
600c2f9f8d450d78b4ad922ecce2a6ce3f179841,5.00
f2f238c6a1a1ebe1ddb7f2843ec78cb9a19fb75f,3.75
748d6110876607a821a06484aa18c9e09f721405,2.33
24052cf0a99c869e01970822ea51782af881d0d9,0.00
7464328e2cf2b487331e20c91f39431f6590af78,2.50
3d153618c222a420ee69889b4cdbb6652a1deb1b,0.00
ec04600ba40b55af82917447d7733ceff16b6227,5.00
755cbb111f666d00be6682eff69fcc29ee21bf28,0.00
cf0ad0a864aeece05956acce196e8a378bde5f22,3.98
7de3eba36678f584be263fa0ffe7b38db0385a53,3.33
7cdf46cb27a45f71e6821851522d270d8207520c,5.00
12f6b49e1a96a31bf6f3111dc0a84cdb7fbfa957,5.00
6bd86cb4baecf5da2f3c376531105d6608004155,4.34
11271b113a109964467cc3da771fefdacf65eb48,3.69
c9f93409d4f0ace3ef228732e802c40b79d25d12,3.91
6badee665729eab1d9b3cddcb4c0dfd30ed30cf5,3.92
c660325600f1b36f8edb2d41824e4eba02dcc84c,3.16
aed97684d77eecff7de3e393501c9d41a6506784,0.00
6d62d56affb4a961d30f0a8b3930dd0d321c2fec,3.86
f81cb67ad638cc06d95982061fcea97e760103e3,4.37
04bfd99e482a5bcfa4d37152c765058f073ed62f,3.17
a8b34e3f3267296d41fadeb8226a56bcdb2e0724,3.81
c7da48c63dfe7066de198d347956a26fb7f01964,3.81
bf6da16d0ba5d88a1af6632f0111fa9357642a3c,0.00
d85232d34d514c093a26af20bf98a0fcaaebf91f,0.00
ca240007ed70f867290866312aa0d7751052bbef,2.73
ebc3f1bb9d08a0947fb94861d03e1c2b7ef33360,2.43
98c25185a9f0b8d1cb600700a3430c4b62ed3c21,3.77
eee21fb2a78b1f45e54b60d99ea4e25168b74073,4.89
60bfb7c0c46bf1dd39eb60010c0adaf715ba7756,4.16
17af2e0ab1abaec3a8295b3fcc69df3dfbc759db,3.00
c342ca3a7eb0ea7b6f6d59fe8106c349aa7b25cc,3.22
904d22615c6691788ba1c21cd5aa98870d2db823,2.82
7c13248b1ff7dee9f1fcbb30496a47a155c6e3ff,3.30
2cd2e7ab9c720251785c967741dc5a15d53de6f0,3.52
b70471fbd812cc093f5e55573b31e26beb1eb0f2,3.17
30dbf756fd6263ea64ef394271e48c818ba4970f,3.71
151374bef87a6a9f4b69bb4b5d1612fdae77cbbb,0.00
49f3c44ab878c747423c90ce5d25d0a7a8b48719,4.24
1a8ed905d8a7f6d957528a2195f1886007e30f53,3.00
9779f4ee57826915a88388e70c0bafdddfea5ef2,0.00
c9cb3b3bc9c9602436e85386e0a134b27e2ca776,0.00
c13d3235d464fc7b5a763c6f9ecf0714bf21e5de,3.86
c1fca408c8f10ee2bf858e246ac4375658d601c2,3.83
c49c7753e9a36da19fd954ff492a53d0f1a52d86,2.42
ff7fe77bf04da32e0b64408c77127ba09278b508,4.26
dc87a50f2295d31a514e530f00036c771a87dd99,3.79
e11af54c3f74c8a19943d7dea6d6f76e9d89d580,3.45
7160cfc16d23c9cc67fabf7f01107a1f2620661a,3.92
cda1977cc780537cbaee5fd2dbbc8cf8f0ad8fb8,4.00
68da72d04cf66b8094bd8b14d0efc75fa9b59b54,2.93
52a842de3c58407dc970656eac43f5ef265b182b,3.83
98e4cc3182cdcafad4eaf07ead927a391adaec01,3.50
8c6f42fdc7b6bd294930b891e99bc843bb1ce017,0.00
6a7bf93667b8763d740be5db43e8c66125c1e75e,4.33
f89e2b2d7f820d1a54f480651d2255793b5fb148,3.92
00a68e80550cf8c77c96d01e66c6aa2cc0d391ee,3.50
a78303154084fe434e025b01e826269f2595a709,0.00
a2842037172dc2492c21d18acf6483ade31124ed,1.00
acc36dd5836b6f3bcd1a40377ae56a8261c91c31,3.00
695e4c119bf44363ab4e5dfbbe21582785394355,3.67
f6958b705abaf9e424a64ebc71c49b44ef6faaa2,3.61
69cf0915c71d8b1cd789f4008d3a754fb4b3aa16,3.30
ca9c2cf59dd002c4840cc516b616f0c7da80f00e,5.00
680a7c43fdaf9e848791e8d0d9caf6f77ba306d3,3.95
9602736ce4f3800f481438ad75dcbd36e5b2a8f8,3.03
09808b105d8a2138dadce91b160d9e016756f097,3.62
0ffc3bf3ad72a5ece01ae774729a5e7ae1b95729,4.00
5d5f249cf38256849a0868fe6436500600c9d569,0.00
621c0a9764cc9adf4ed60f44e7722546f5efe0f3,3.45
580a0025f9120a66468c3bc5255e7d74a22ef139,0.00
8c5914bbdaec5869307655c2124021e4b6993b04,3.27
d244f79b726ab362dbf8f3b86ae6f8ba7e6a44ac,3.38
66fedb0449db21c9cf8ca862cd99792ab7de34ab,3.78
264035889d424b100ba8b66f303946497a95e9d2,3.94
db01df7b7ab54872d40dc434c54486285a69969f,4.11
6aa6747eb23c62b8acc770b2c20d828fe371d9e9,3.61
52d589df52e25b5982c1eb37d090193c546407c8,3.17
54acda0c8d072de45e538d5d6ea04f97d55ddf53,4.23
1895d49031f48cb8eae8892e06682458bf0bae17,0.00
54d369c6642458c41c65e7658b6c444fd019be67,3.94
170b780e6fa429994497391fa6a42e9c06b6186f,3.95
3798d752bba3ada5e1677e5fc17517c0cbc2ef7b,2.50
caa947a52b988d1fb24b5f8b7ea4d031d47ec076,3.52
18847c1bc88f63561a55bf4cc9250fcb9c0bf352,4.23
e5d9d2f548dfdae314287cff0ecfa8afc08fa435,3.70
bb17bfa26b2836a7368c9b7663c94c61188535b0,3.45
4637b987728eb457658f6423e560ec04ae3b9f29,3.71
7fd17af5d047c82fcec398245bc266b54498806d,4.03
598e31513ed30a0d5c041f805b2c71d0385391df,3.63
03f567d2712d18b67da8a440aba656f194d6fad9,0.00
a053fa349815c7e93766e2d0c6d7f3cd0a0a8c90,2.97
9e7572e1e47657d26254f8c25210cb4a14716c74,0.00
026c35968415a1c62ec28ca343674194329c7a3e,3.78
4b60ef73c02cb0cebd7733aa532c45342eb02244,4.26
90bcadda1b6225e13efc836d8d60f1311e1ecfaa,3.07
609fa6d158a43c0cf2cf452737f19ae425579534,3.94
ae36b20155e9a8bfcc5fdf2a32477e0e8c147e52,0.00
852336aba56258678badafee49834ff7c8420503,0.00
85f99711db5b2c84359778dc5d5ce1f472f6cde8,4.00
0b711ff39395b9d042eaed19892b85c77db41b22,4.83
bdf2d77c643b1845f0d975c329043609ee8b731d,2.97
f940e43135b29dda617f32b3813f3f79ff4eb878,1.00
5a0a3f3a5365ae2f7755731ec5f72a593ac62c0b,3.31
3b8221e9ff40a325607392a9a751a4ced917e2ac,3.26
dbe2dbe82dc9e7f98c423e1b5d7914732df2a11b,0.00
0f58da6ef9effd6f9d36e178435bc9763d3a86fe,3.46
2ad973f5c81df2b830b708ca7dbc3e0c8371794e,5.00
35377532139469d45e1920bd896e27c2f94bde24,5.00
f9467c39a3d1c4f224180494759a96e6e5006257,3.38
ea2d4e82eaaee9b178fcc36dec4d6fa6099207a1,3.00
1938c8dd42bd47bc2fd106a3e3296b38390b7977,3.70
e5bda193d858d07773589ae5fcc5f9ffbc50cb37,4.17
